,Unnamed: 0,sha256,time,datasets
15320,15320,22f6598981d249aad9370e8b72b6aaee0f25a87c764a49f91137eabf7243a506,2012-08-13 11:27:50,"(2012-08-01, 2013-08-01]"
15328,15328,1188dca1c71c97125af8a427a9ba88546b30bed2a872099d9ea8b7ec45a12e12,2012-08-30 15:13:20,"(2012-08-01, 2013-08-01]"
15331,15331,11895756cd9d5ce8cce0b3ac93876162ed3894c607d790ecac73bf9dbcaa8de3,2012-08-16 14:29:22,"(2012-08-01, 2013-08-01]"
15332,15332,6bda3ffa68febc58cc30b57ddbb0cb1145e9a1f1024a8a55c8f300b6bc8f7e08,2013-06-21 18:56:52,"(2012-08-01, 2013-08-01]"
15337,15337,fb58f06b330d8d189b53280450dcad475ea339f3a7373e19cf4a2593ab404f27,2012-11-19 17:54:34,"(2012-08-01, 2013-08-01]"
15342,15342,75e05f50aa2c1eff91f134e68106089a312bc1cd8f0125b6b9cd362749308c98,2013-04-23 11:01:26,"(2012-08-01, 2013-08-01]"
15345,15345,63884250f4a313365d4c15d0f778122a6395c89160d931b52b27a9ca4b64286c,2013-05-13 16:25:06,"(2012-08-01, 2013-08-01]"
15348,15348,0bfc2534ac7a60150e15672ca2bc5d3168bf535db05c65a0c02a744569d773ed,2013-01-09 09:24:48,"(2012-08-01, 2013-08-01]"
15352,15352,ff5f9354d6b3f533baeb957cc8d1a424c4d84364eb99b6d3518d38d9b05ad9b2,2013-01-02 09:54:24,"(2012-08-01, 2013-08-01]"
15354,15354,a117449ac712555b075c35fb0cafbd8cb7a5ee4ef10de33e2c612fac80c032d4,2013-07-24 14:18:14,"(2012-08-01, 2013-08-01]"
15359,15359,812940cc6c3747f2c60de2cb2842baa29476cc983cb5db98aea59fc7b5c6d088,2012-09-27 15:12:38,"(2012-08-01, 2013-08-01]"
15368,15368,03ace11657648ea1c877b2cf8c5d981509df684a9d42bbccfc5289dc68db503f,2012-08-28 16:05:16,"(2012-08-01, 2013-08-01]"
15373,15373,8158e39a9ddb141deeb089419ba527465e0e6e89df647e3e179984e8a78a965d,2013-07-16 14:57:58,"(2012-08-01, 2013-08-01]"
15380,15380,12042f5f5fd08439f745e777eae93ca4a05c88a1a3237a8037fbbb656631e260,2012-12-26 02:34:22,"(2012-08-01, 2013-08-01]"
15381,15381,03b47317c18de10aff371039af77cf5163b76f4174dc75b6b936e6c7c276e379,2012-08-30 15:24:20,"(2012-08-01, 2013-08-01]"
15384,15384,45214fb00c3305e716fdc85e7dea91f314c383ef3a3bc7c33259b435efdab9b3,2012-10-24 00:16:46,"(2012-08-01, 2013-08-01]"
15387,15387,d39804a574447e52808618eae080554774f873b8aa63c869f47d2ee72fec9839,2013-02-04 13:31:04,"(2012-08-01, 2013-08-01]"
15395,15395,114627c5e76cd4e5bf79ac7baaab214786e1fcea5f39d9f7b0fa37579aa903c3,2012-11-15 13:42:58,"(2012-08-01, 2013-08-01]"
15401,15401,ceeb9a163290a41ddfd2faed2b242e8c8b3ee071dca145495321cae788ccffeb,2013-01-20 00:28:10,"(2012-08-01, 2013-08-01]"
15408,15408,ede8d4bb98684eafa8a445bda462c55f373cf7670d8f322004bff28fd33deb4d,2012-08-17 17:46:50,"(2012-08-01, 2013-08-01]"
15409,15409,84ae4e770f3124664c64da1c791a23e749ff60d8ae3be66b529f6ec63a37b264,2012-08-29 18:38:56,"(2012-08-01, 2013-08-01]"
15413,15413,f8b6b3730f7efeb577a80e4c087f66524829590e619dce7c8b952ff030c5c05a,2013-06-11 15:01:30,"(2012-08-01, 2013-08-01]"
15416,15416,03085be1cd87b73f7dadf348f8ea1799c8bd1ed2e498019487bd21f76d17c9ab,2012-08-01 16:30:32,"(2012-08-01, 2013-08-01]"
15418,15418,d99b905e5450df22866dca479159581e043ff191830854a2b5c6b85ca159c2f4,2013-06-06 15:07:24,"(2012-08-01, 2013-08-01]"
15420,15420,a7db6ce4b7aabb51f23002c9b2680493b26f68e005c3629d3f1e8dd726f6d53a,2013-05-14 08:26:22,"(2012-08-01, 2013-08-01]"
15423,15423,adbc8d0e53f74cef16b0a3f4af6b08298aa9e07d16e23675f5699909d150e1d9,2013-04-30 17:47:30,"(2012-08-01, 2013-08-01]"
15425,15425,1357d84eb1027f5dab9c5dacfa6a9f10d9aa5cfafa732ed5ab43b7fb111c5be2,2012-12-13 20:18:34,"(2012-08-01, 2013-08-01]"
15431,15431,9781386619b01b57e26cb6a6f45ca77b9e33d3f637b61b93c3cf5ffb0a05b9be,2012-12-21 19:38:30,"(2012-08-01, 2013-08-01]"
15434,15434,4239f0e0e0a04643221f6080efdf53d836260d50048851ef1dc1fe3835f336d3,2013-07-07 13:33:50,"(2012-08-01, 2013-08-01]"
15440,15440,500899e87a3f29d443b7987d17a9460150bf7cd545a01e4b417a5902c81592b1,2012-10-22 02:26:30,"(2012-08-01, 2013-08-01]"
15454,15454,03bf44440a7afae86701f6e5989cee77cea4f310e381b89be3b2809ac541821e,2012-11-14 10:14:34,"(2012-08-01, 2013-08-01]"
15462,15462,82108d3e04a6cb87ed9b5873bc6bdac6888bf334a52af7d9cc72ad11911aff48,2013-04-24 19:57:48,"(2012-08-01, 2013-08-01]"
15463,15463,7cc9f0f79e30868864368d3656460605186e4191da643e84d275095411cfb10b,2013-01-30 07:50:20,"(2012-08-01, 2013-08-01]"
15466,15466,039789640890b137acb202ded2c41e899ba57f41b9b1a2b7783de74d09ffc1f1,2012-09-06 03:18:40,"(2012-08-01, 2013-08-01]"
15468,15468,badee52626696630161f6a9a832b6840f26654cf06ad1426a77c007f8428de1c,2012-12-27 22:01:08,"(2012-08-01, 2013-08-01]"
15469,15469,91cd9c5fb13eed894a48f7bb85a4e434ae1717703d0effcb5e353585ad527b43,2012-10-30 16:07:18,"(2012-08-01, 2013-08-01]"
15472,15472,d96794f99191c18cd7ddedd0e6f9e1f798b2454d294fe5fff3af68ac77f60018,2012-12-04 07:29:06,"(2012-08-01, 2013-08-01]"
15480,15480,1168ef1ae0b5aa27a39043bb541d9faa64cf060376b1e5ff4215aebb4317b282,2012-12-08 08:29:40,"(2012-08-01, 2013-08-01]"
15485,15485,119c05deeb3cc2e87ad68c5a01dab7a15890606d1d91bdd3899b69cd3b3b32e4,2012-12-09 08:06:54,"(2012-08-01, 2013-08-01]"
15487,15487,01bca70b0d2940a876c153393deeb8d33ae98bae469db935c0e4b4f950afd26f,2012-11-08 03:31:04,"(2012-08-01, 2013-08-01]"
15488,15488,085ffd9073efa0373d9d406f779a52eb2adf7d1b5f6c53b459b7d7288f522b88,2013-07-31 23:26:04,"(2012-08-01, 2013-08-01]"
15490,15490,004bf18e2739e9515afea5c8ad47109b215dd413e251d1f91a0f85e70cde2ae8,2013-05-13 13:41:14,"(2012-08-01, 2013-08-01]"
15493,15493,8ee5e14f05c959de26f6d846053b6f2160dcd8865cede92b15f0d9e97924f826,2012-08-23 12:02:18,"(2012-08-01, 2013-08-01]"
15499,15499,70748d77d5f3d85a219fe55a3ab0937d71a5190ce82b013a4b6ebdf892a738b1,2013-07-08 05:24:50,"(2012-08-01, 2013-08-01]"
15500,15500,f4e87a9e48adbb6e1956aa2154745e213a6b75daff7dd21b14facb3012fdf8c6,2012-08-09 17:22:34,"(2012-08-01, 2013-08-01]"
15502,15502,ecaaea5f8a1c966247adfa927ebc3e1e3b109277221db25909fe82f348d3eff4,2012-12-21 12:38:46,"(2012-08-01, 2013-08-01]"
15510,15510,d7f8b17283c7c3ca61284b93242411d3599ddee0c7693c10ab9fbd0a646d974e,2012-09-04 19:17:16,"(2012-08-01, 2013-08-01]"
15511,15511,fd8cdd5b4413c00c3a3c930def1f2e54f4a0ff20f72d64177e3a36228adcf208,2013-04-22 12:18:18,"(2012-08-01, 2013-08-01]"
15521,15521,03b2087edeee8d5b1f9d4f44b59e34447e3043ce1c6b87c593a758b72a284735,2012-12-18 16:10:58,"(2012-08-01, 2013-08-01]"
15522,15522,619259ec549d19e0366654390ff81fa8800afb66c9ed9516900296224c08f592,2012-08-02 01:23:16,"(2012-08-01, 2013-08-01]"
15523,15523,728491e10713c735244244de25f486df6e0c725e4606317f2f3034c3774e2cff,2012-11-05 10:38:16,"(2012-08-01, 2013-08-01]"
15524,15524,092ba296b43b669d2fd295094c52b78fb77df3a2ff7ecc21b5b6d57c331d039b,2012-10-24 11:02:48,"(2012-08-01, 2013-08-01]"
15528,15528,48708b3bd54e0bf0e87256dffa188d246a4785605e0af993f4a76c2ded6816f9,2013-06-20 17:58:56,"(2012-08-01, 2013-08-01]"
15537,15537,03807106a0877bd6d1194651dd4132300310ca238acbe98573a9b5fbb80c95c7,2012-12-29 15:34:06,"(2012-08-01, 2013-08-01]"
15544,15544,1171ab8223c46df2abf710feb2299a61529156cdba2fe7c0c4846b0026201208,2012-10-15 15:07:18,"(2012-08-01, 2013-08-01]"
15548,15548,040c4b683596d8ad455fa055cc2298991d46872b5d04c7885db5caec67b38e83,2012-09-28 14:21:00,"(2012-08-01, 2013-08-01]"
15551,15551,02e63a51c6627f7064a864f68bc8ec52a60f3e68d691223f6459a877d8f71c84,2012-12-10 10:15:46,"(2012-08-01, 2013-08-01]"
15560,15560,559a1f9324ec23b6fa80086b07b40b4947d971de5e530be0b514afc17851a65f,2013-07-25 12:16:24,"(2012-08-01, 2013-08-01]"
15561,15561,117c37676ffc9e4b9e7d0813bd690c6c2ee5597cafeec8ee6bd94e02966830a1,2012-09-26 15:19:24,"(2012-08-01, 2013-08-01]"
15564,15564,1235573c7be4e99519d27fdb62e3bcf314615f3c7004b0ebbd1e050767655a97,2012-09-25 07:49:00,"(2012-08-01, 2013-08-01]"
15565,15565,0419128711b61dc9e0e676af3ff470b3f71657341bd6892278d4fb2c65073bf0,2012-09-21 16:44:56,"(2012-08-01, 2013-08-01]"
15567,15567,5a04975b40e2d3906967b839cf60b1b1d50fe2d62560d92b508357bd0f915b19,2013-05-20 14:46:28,"(2012-08-01, 2013-08-01]"
15574,15574,8e8b8a67302aeaf2c87ddc87c0f3fa6792c4f4e9c15986d2aa66e53a6c8983f4,2013-04-14 15:20:50,"(2012-08-01, 2013-08-01]"
15597,15597,119f15614c7876563b3e5f3a9f859cce3c4da98431ca0169554b19d36b8e42ec,2012-11-15 18:56:24,"(2012-08-01, 2013-08-01]"
15599,15599,ad476148b400ebab69e40321901ba45ea4b87cf86f73da7579fca8cc3611deaf,2013-01-15 17:26:22,"(2012-08-01, 2013-08-01]"
15600,15600,e4766686c9a937e6f14631eb0121db6521d4819f4f53f85670a2708a5b66d088,2013-01-13 12:34:42,"(2012-08-01, 2013-08-01]"
15603,15603,089b7191e85c2d6167097a6ce35a56bd47156e0f178658459eacc3a8c7dde600,2013-02-08 04:57:32,"(2012-08-01, 2013-08-01]"
15604,15604,e5039c83a6ac52c82c66f341e22897448c2267c0d8071b0b7decddbdff1939c7,2013-01-22 01:10:02,"(2012-08-01, 2013-08-01]"
15607,15607,b82bd3377fa4e94fcddb50073899c8991b4e145156cc4dc51a2584f246fa47e6,2013-03-29 19:11:56,"(2012-08-01, 2013-08-01]"
15611,15611,a7f2ab930ee46f5c191282d05237d770c367068b668bf97aa4aaa68d76cd6065,2013-02-20 22:08:44,"(2012-08-01, 2013-08-01]"
15617,15617,d34c3aa81796542bad6abce281293e16535ec024bbaf0fc96483c430f662a44c,2012-08-23 19:39:50,"(2012-08-01, 2013-08-01]"
15618,15618,83f92e3fee1c2c39ad3e2fff608b2e9d3f8f55b51b10871bea3afeb6291721d8,2013-01-31 11:18:46,"(2012-08-01, 2013-08-01]"
15619,15619,033467065253c10e150eca846eda6017eb376b68ba6ca3ac6544d9cf10c72d70,2012-10-14 10:14:22,"(2012-08-01, 2013-08-01]"
15638,15638,af47cf1681b3dbee7fc16f0395e7add8503dca22a51274465303ac685862aa62,2012-09-28 17:55:36,"(2012-08-01, 2013-08-01]"
15653,15653,fca0f40fbc45401a11204c5c94a915281e1b4df6090a87b7d62e7b6817d23916,2012-11-09 14:46:32,"(2012-08-01, 2013-08-01]"
15661,15661,11c5d143fc618631cee56323519f8c292b72caed0f8d9f36caf19747104ee959,2012-11-01 14:47:20,"(2012-08-01, 2013-08-01]"
15663,15663,3d4173865ff23f123b92c9e7937142ab459bba9417931a9aea2f6363a6073288,2013-01-25 15:54:04,"(2012-08-01, 2013-08-01]"
15668,15668,385fefcc310d306600d9f27c9b3cc661b69b2851a3f7e34ae4d227a5ba8a11e6,2013-03-19 15:51:10,"(2012-08-01, 2013-08-01]"
15670,15670,f0db92b6b6726c3c346a72fb775fedd01bb865c3748f8afbcce394ef53c6f638,2012-11-12 12:37:50,"(2012-08-01, 2013-08-01]"
15674,15674,5f2b8b9c8ded4abcbafa398087ec0a4184a3c2e16dcb636eb9cb6a0cd17b1d00,2013-05-11 13:54:36,"(2012-08-01, 2013-08-01]"
15681,15681,116a2c67a0beb1a9f975281538d967999484b5f3bf4169b99efec2b91a4b3d4e,2012-12-03 16:24:28,"(2012-08-01, 2013-08-01]"
15684,15684,02ff7f4e1d6c7d182bbacb0cbbaa028bf8e4e62308e8c22220da1b90207da949,2012-09-26 02:09:02,"(2012-08-01, 2013-08-01]"
15686,15686,45631871093a0a755fcb6c37e45bf677054b1d6a0df9278fa44f280c14baf8cf,2013-03-23 18:07:10,"(2012-08-01, 2013-08-01]"
15688,15688,e8c710ce8864f9898c8325bcc01428367cf5d9c24a732e01fef5b6e89bbb70e1,2013-07-11 11:01:04,"(2012-08-01, 2013-08-01]"
15696,15696,e68103a3127f30f5edb7c660d8899560363a9215ced0028919d6f8c6ed526d69,2012-11-06 22:59:00,"(2012-08-01, 2013-08-01]"
15700,15700,82a932b1f38924d38260bb902f2f60ff5a78751bacb026d3816fbb02c0bdea47,2013-05-06 01:42:08,"(2012-08-01, 2013-08-01]"
15709,15709,03a887bac8aa69d2e8140a0cdb4418759f2f94e9e99cc2bdcd171282de1f3c76,2012-11-18 13:42:48,"(2012-08-01, 2013-08-01]"
15715,15715,5fa0818ec9c31ed74e6ee64790b7ea0c89da620dedd251b8ee55b46705533455,2013-01-10 22:41:58,"(2012-08-01, 2013-08-01]"
15720,15720,b40908fe6b970caedc524a5469e64385ecbdd5c391bd5dcfd0c7b697e9e4aea0,2012-09-13 00:53:48,"(2012-08-01, 2013-08-01]"
15721,15721,039a44004ff2e7d62ad08779d3f17f20176c4e006de5245da113b7921d33f16a,2012-11-08 11:59:22,"(2012-08-01, 2013-08-01]"
15726,15726,1126d2b7e7e373382cfff4934f6121edf33c425eaeb3733f6b441f316f7b0e55,2012-08-09 18:14:48,"(2012-08-01, 2013-08-01]"
15727,15727,1181a3c89a8cd5a9d36766fe367707b083d79c33f66f5a3b4a8d4b644db2ed94,2012-10-24 20:24:38,"(2012-08-01, 2013-08-01]"
15737,15737,11942cc687d5cbf6392219e4b4b3369a2c387cecf7e2471321cca5454ac05563,2012-12-06 16:49:56,"(2012-08-01, 2013-08-01]"
15739,15739,6fb0bcfcff382e44ed49ebda2039982ba429ef66f72b596939c39d7562b080a7,2012-11-20 10:53:16,"(2012-08-01, 2013-08-01]"
15753,15753,110fee53f30414fa9e9d16b2a46e0574efdc59fef3857a9a8f9ce0c68c032b81,2012-08-21 02:28:50,"(2012-08-01, 2013-08-01]"
15759,15759,68c96d33f1fdf3f5d3d1d2153c0be24f4bc5029568662e65dc0fa070a63eface,2012-12-10 11:00:22,"(2012-08-01, 2013-08-01]"
15761,15761,5ee94e48c728b8aa5e83d7e86f2fda699e9d8f582b96d100e14a8cb9a8a7ef61,2013-06-07 09:54:58,"(2012-08-01, 2013-08-01]"
15766,15766,57abcaa68aae092f387b755faad2e0fb7cfec699e1e93e286343fdbfcd668bb9,2013-01-16 19:38:24,"(2012-08-01, 2013-08-01]"
15769,15769,76f9d7691c4922191984e6244777578d76129452caeb49cdfd3fbc75569ebab9,2013-02-14 09:56:56,"(2012-08-01, 2013-08-01]"
15775,15775,036455470bad2e91aaafaafe13c6a26282d107397f5d5cb55e0ec7e082a1a783,2012-12-24 17:12:50,"(2012-08-01, 2013-08-01]"
15781,15781,0318e91a3a2445e118a9ae81b8f105f839adad2499532b867e328627c8fb04de,2012-08-10 12:07:16,"(2012-08-01, 2013-08-01]"
15795,15795,1243c8dd9a1bc9836083c2b571fbe67eb60638f05210dd05bb69037d11eeb872,2012-09-01 16:26:58,"(2012-08-01, 2013-08-01]"
15801,15801,115868ac539dbac65e7fe832b1b183c4d6a31cfcda6fd5c3d7c7ddca7d8d98e8,2012-12-21 16:25:20,"(2012-08-01, 2013-08-01]"
15814,15814,d185ee172d855bb4f8fb689851d9acf09017d28e6c2b59e60c650350dcea9227,2012-11-02 17:22:30,"(2012-08-01, 2013-08-01]"
15817,15817,2f850692c29e2979ef8fba48ebdf083b5f7462abb0d91e6a1aac1ec6f9f52abd,2012-11-04 03:18:10,"(2012-08-01, 2013-08-01]"
15819,15819,80b90815774d1524b9658ab1a4254812818965d0748558d1455a3907bfa46976,2013-05-14 17:29:06,"(2012-08-01, 2013-08-01]"
15821,15821,e2f14734cb3a700e5d1d644529ab22cb8860afca52b18a80feeb52312a01b0c1,2012-09-21 20:24:28,"(2012-08-01, 2013-08-01]"
15829,15829,3923dadbb06e32aa099f57f4f84866b36820a484aa41b43f44395292e23c5f95,2013-07-29 21:57:54,"(2012-08-01, 2013-08-01]"
15844,15844,6c1b951b5f142d653fdf0c3ba413921b181a5bb1973f7330fff983e66a96959e,2013-01-24 12:58:42,"(2012-08-01, 2013-08-01]"
15851,15851,201fc1caed407c2d0ba6d3dbf849dd4e6077be4a87e5afa852671d329ace6404,2013-05-11 15:55:54,"(2012-08-01, 2013-08-01]"
15852,15852,122647a9d26ed5a02f952b6d8c2e38d79a616aec2de4c1b97ce03e0c5ee66994,2012-10-05 09:14:06,"(2012-08-01, 2013-08-01]"
15854,15854,78f863381775155670f9b41e60c827e5a68eae43237564c9e4c9adf7eeda90e4,2012-10-10 15:15:54,"(2012-08-01, 2013-08-01]"
15860,15860,bfd8d2763f026cbab0bb16697308973c85f9ce69e66fd36f21b7d21991701e51,2013-01-24 18:53:24,"(2012-08-01, 2013-08-01]"
15861,15861,036b8134c1420caccebbc42d8afce0fccc1017fdcce33b8bf613d416b68d40ef,2012-12-07 16:10:58,"(2012-08-01, 2013-08-01]"
15866,15866,64cbb6e8e5a408ad0f27d98077782b74f87df7f27422fe0d09da8ba9c1cce410,2012-10-31 21:20:16,"(2012-08-01, 2013-08-01]"
15867,15867,dafb04589233affb3da017241f9959fcd5a8b0e97870fd4fce3152592c4f6486,2013-03-09 00:32:14,"(2012-08-01, 2013-08-01]"
15875,15875,11ac9229bd22d6573b58e2e2008771cacd2d129ecfa0494e84e72533664d5c60,2012-10-08 11:55:02,"(2012-08-01, 2013-08-01]"
15878,15878,1140292b708e429c15c474e85a71f80d7de40f90d260246bba0f78ed679b93c4,2012-09-25 00:30:54,"(2012-08-01, 2013-08-01]"
15898,15898,0360b5ac09689676cc3587933942cda5825d351d41bf21a7dfa60822291b0531,2012-08-09 15:39:14,"(2012-08-01, 2013-08-01]"
15903,15903,c895aeced314d2a414f6c51b145afa39d1c9260b59524b2233309b26073c279e,2013-07-23 10:40:40,"(2012-08-01, 2013-08-01]"
15904,15904,e4b481dd18993abe19470d80b3421270278cff018cc21771809b57cd3c3470c8,2013-04-07 17:42:18,"(2012-08-01, 2013-08-01]"
15905,15905,110b7b65f9e355ac3094aeb3ec36b1e49fd2e79f840522f35d1c8ca6a57f0d12,2012-08-20 15:19:06,"(2012-08-01, 2013-08-01]"
15910,15910,ef687c37dfa42a1c2af5bff40a24e62e59e570ea0cea0b7907f70702d079a5c7,2013-02-09 21:50:50,"(2012-08-01, 2013-08-01]"
15914,15914,f9b1dfbd76ed6608687087a1227329984dcbe192081a276f08247047550653de,2012-10-08 11:45:24,"(2012-08-01, 2013-08-01]"
15917,15917,55d7508cfcd442d20e48fd79798fd7d342ed14fc965de9d1ad015828fc7901e4,2012-12-13 09:20:40,"(2012-08-01, 2013-08-01]"
15923,15923,9c76e43dc2fb996f30041067db334768b11cda14dab096b67794c5e5b2ad1276,2013-07-30 01:04:12,"(2012-08-01, 2013-08-01]"
15935,15935,948b87b3756cccb1354066ef5da36504ba99d60ac4853a1122685b05cdc967d8,2013-05-17 12:03:48,"(2012-08-01, 2013-08-01]"
15936,15936,032fcfc99fdbff2acc6807f431affdf540d45ddb3cba43e99436018e461c70d8,2012-09-20 22:31:06,"(2012-08-01, 2013-08-01]"
15938,15938,03c798108654e89a49929704fea8f5de332752b3faed3c6dd46552af89f405e8,2012-12-11 10:43:36,"(2012-08-01, 2013-08-01]"
15943,15943,56ab0cc824241c26d718fdbd48f3e6141cd90f956c3633a0487ec1ba0c77d52b,2013-01-05 20:23:10,"(2012-08-01, 2013-08-01]"
15947,15947,64c8a6f14987080c18d4bf3b14941b3136fb1135e9fdf4cfe00265c39153e560,2012-09-21 17:08:32,"(2012-08-01, 2013-08-01]"
15955,15955,4dcdb0d6e7c91c5650365832e73c9ed12a0e836f399036f7d740f61721b0f4f1,2012-11-24 00:47:26,"(2012-08-01, 2013-08-01]"
15959,15959,84df8654a7bc4a93a21140f28e281f12b5c9550f41d2307f9f2e7869916dbb18,2013-06-17 22:04:52,"(2012-08-01, 2013-08-01]"
15963,15963,785e8d9ebf4462e3ad7507426a1068e5ac20bc93cd4fbc20cddebce11b8ddf73,2013-03-18 20:23:24,"(2012-08-01, 2013-08-01]"
15964,15964,a983bb3bdfa21de6dd7c2b0000568f30f5e5f55854d5eef8ece58c0422bca733,2013-07-31 23:06:34,"(2012-08-01, 2013-08-01]"
15966,15966,68696ca856692024ca4cf72c3f45c8e92b98f8f1ae425d12f769965af939c236,2013-01-13 18:48:14,"(2012-08-01, 2013-08-01]"
15969,15969,f43770ab97a388febcfac44ba796938383c105a634de92474ee72b1ac21e5c4b,2013-07-09 21:10:50,"(2012-08-01, 2013-08-01]"
15971,15971,03775032db68906ca354ea903a82775d7ba1ed71a38f7de4b52b5e6c9801b5aa,2012-08-14 13:50:20,"(2012-08-01, 2013-08-01]"
15995,15995,8b2313dd85739d746ecbf00f4aa6b76fa9b8b625943db1fbf972cc5c54c9f31c,2013-01-08 00:49:32,"(2012-08-01, 2013-08-01]"
15997,15997,03ca987b5e576d9f6babef54945b3324ccb72b45413098a880b23bf1e7b1e9f2,2012-10-18 11:41:06,"(2012-08-01, 2013-08-01]"
16007,16007,03f65eb0d90524b5e3cd2009485aeab6d8695413cba5b2904c64211b9d5ad9f1,2012-08-22 21:38:16,"(2012-08-01, 2013-08-01]"
16011,16011,76285a08f4aa2497a29985bdd19d5d281fa367614e5279e4ad8631e8e6832500,2013-05-30 17:26:52,"(2012-08-01, 2013-08-01]"
16014,16014,110e23c3dc83d7fe5c897dec76f45cdb7e23ecad559b17106e7c0b4ff9b9b1ad,2012-12-20 18:57:22,"(2012-08-01, 2013-08-01]"
16020,16020,1135c276d93fc1ac028d9e76a24b3ca9c09ed301c1e8e263bf27afeba653082d,2012-10-04 17:53:50,"(2012-08-01, 2013-08-01]"
16022,16022,12275a75b80e6d2e82df42a33a2905af49f01f37d608dc5f0b13a7219b3359b2,2012-08-24 00:28:18,"(2012-08-01, 2013-08-01]"
16031,16031,6ddd1de6e6442e1d01a000abf216b6679fafcc10d6a27cb12e2b6148e0959a9d,2012-11-12 20:39:56,"(2012-08-01, 2013-08-01]"
16035,16035,61ad48d179b600e5d3baee15690e078a67301ef4a75189a269f2ac9680641ec4,2012-08-29 12:58:16,"(2012-08-01, 2013-08-01]"
16036,16036,5793f69d35d7aab465384a73279a79822d2f81135ca495daee12f9bb1a3c413b,2012-12-02 19:32:58,"(2012-08-01, 2013-08-01]"
16039,16039,0d498598226947c720bb2c39b413305da5bce099f24aa0ed69659d898449240e,2012-11-27 13:35:54,"(2012-08-01, 2013-08-01]"
16044,16044,29d7401708d473a1f00e9ec521a176a4219117af6dd231bcfe4d46ecc503111d,2012-09-26 14:11:04,"(2012-08-01, 2013-08-01]"
16045,16045,115f1940b088b092ed6979e94bc282d808540f7460c6f8a3d9a8624c45873141,2012-11-29 16:20:54,"(2012-08-01, 2013-08-01]"
16049,16049,ad96302b165b156bc2b94ff32ed746ac2aca5499173ebae0d6715cfc482dae66,2013-01-03 06:58:34,"(2012-08-01, 2013-08-01]"
16064,16064,d8cd15d4d59320e9a8b3562203366827451f2d09422281bcfa5f874627ebe735,2013-05-31 17:03:36,"(2012-08-01, 2013-08-01]"
16073,16073,e8172d5e24b8f37a744464a8fa750355a9c6069d605282f17dcaa2e22fd20e65,2012-08-06 19:03:16,"(2012-08-01, 2013-08-01]"
16076,16076,fb4bfd0e5e58791277b821c899c27e65daee0ca63b06feefd2341f778636fcef,2013-03-29 16:18:16,"(2012-08-01, 2013-08-01]"
16077,16077,0393b135b386f5c7795a43d709ec74c5fb65f2efbc872d86de0c1fa9b2f46abe,2012-09-29 12:41:14,"(2012-08-01, 2013-08-01]"
16083,16083,423042a010828a7111ecd7f2c8b308b3764658df427a8b536e6cd65fe2f284db,2013-05-11 18:45:56,"(2012-08-01, 2013-08-01]"
16084,16084,9779587ec07dcf5f875d3c6fa0e0a59f2b0b438fa6aab223af3e4114e1442ab5,2013-02-18 16:06:54,"(2012-08-01, 2013-08-01]"
16093,16093,114ccf13a37b49fe8f244ceaee34aa3881a00112845ba9674f3d14eeb1f9ddd3,2012-11-19 21:27:48,"(2012-08-01, 2013-08-01]"
16099,16099,e7149c823eee234980c93e1a22b2ec6f2f9bf7e1f3370b71c6c2cd2aa1ac1e6b,2013-06-10 07:37:40,"(2012-08-01, 2013-08-01]"
16101,16101,1228177416ccdd98fb91097952340ebb05e4d5f0b864be07a4c48ca45675f5b6,2012-09-17 14:39:10,"(2012-08-01, 2013-08-01]"
16103,16103,bc03c7ada12e9b498e9917cb3a9941278f3ff47c2095ab68f8f8e04dbd556f76,2012-10-18 20:23:16,"(2012-08-01, 2013-08-01]"
16105,16105,e6a10f72cc1b8a6194d6d6e01db795cf73cc6e2f8fa3686e8645bc54b94ecbcf,2013-06-14 14:26:56,"(2012-08-01, 2013-08-01]"
16113,16113,ea397c80f3c26e417bd69c80246df90e2b3e4e5e5ed188f0b847025cf8f6524c,2013-02-15 12:54:40,"(2012-08-01, 2013-08-01]"
16117,16117,03156fe0075a75ca441c50ad4b89cc54bd86e1d623a0aa490dd752180d031883,2012-08-27 10:37:14,"(2012-08-01, 2013-08-01]"
16124,16124,506a2b1a63f56a81094dd0a5ea46f9f6bc04c4a80d35c411aedba83637fba1c7,2013-03-04 23:27:06,"(2012-08-01, 2013-08-01]"
16130,16130,b8e8622184b96f4326b66ae69c34bbfc1486bf836558ee4f8f5d82172fded2cd,2013-03-20 10:48:28,"(2012-08-01, 2013-08-01]"
16133,16133,122725122e4551092ce57fbe781841525e7a47ae291d141d579250277a7b8ddb,2012-10-17 13:59:56,"(2012-08-01, 2013-08-01]"
16135,16135,03ae7cae0e75775a7809e719e9afd23114df8ccf217a269b392cb48d31654772,2012-11-22 09:26:22,"(2012-08-01, 2013-08-01]"
16137,16137,041390ce95f36ab29446712bfc85e96af03c640c04e7a0a868a69c773a8b5f2f,2012-11-19 12:23:42,"(2012-08-01, 2013-08-01]"
16141,16141,3efb712a49d48fd8dc822976bc44990107c9115d37be401831d39c74fa3924ea,2013-04-21 02:05:28,"(2012-08-01, 2013-08-01]"
16156,16156,1188705a76dda754637c5f4407cc22c2a206fe4538aae59cc48cfda92d37df23,2012-10-07 18:15:14,"(2012-08-01, 2013-08-01]"
16157,16157,c87a7b56246f9035725e66e7c2c90a9c1b5cd87db2beebab0a1bed03d870b6ff,2012-08-12 17:17:52,"(2012-08-01, 2013-08-01]"
